"Schema版本","ID","符号种类","规范名称","别名","语法","类别","值类型","所需上下文","当前实现","兼容状态","已知差异或实施结论","安全等级","来源","附件出现","真实语料次数","翎风说明","测试编号","说明书页面","负责人","最后复核日期","版本","无上下文结果","可用脚本入口","触发时点"
"1","LFENV-SYMBOL-0684","直接","HUMKILLER","","<$HUMKILLER>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","1","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0685","直接","HUNGER","","<$HUNGER>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","6","饥饿程度","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0686","直接","HW","","<$HW>","人物","String","玩家对象","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","用户附件:翎风服务器常量","是","0","腕力","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0687","直接","IPADDR","","<$IPADDR>","人物","String","玩家对象","未实现（LFENV 后续阶段）","X","涉及凭据、机器标识或服务器路径，默认拒绝暴露；仅可在后续安全评审后提供脱敏替代。","敏感","真实语料:D:/ChuanQi/服务端","否","88","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","拒绝（Unsupported）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0688","直接","IPLOCAL","","<$IPLOCAL>","人物","String","玩家对象","未实现（LFENV 后续阶段）","X","涉及凭据、机器标识或服务器路径，默认拒绝暴露；仅可在后续安全评审后提供脱敏替代。","敏感","真实语料:D:/ChuanQi/服务端","否","40","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","拒绝（Unsupported）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0689","直接","JADE","","<$JADE>","人物","String","玩家对象","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 只读兼容显示契约；当前模型无独立字段时返回 0 或“空”，并携带 CompatibilitySubstitute 结构化诊断。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","888","灵玉","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0690","直接","JEWELRYITEM1","","<$JEWELRYITEM1>","物品事件","String","玩家对象与物品事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","281","----  人物首饰盒","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0691","直接","JEWELRYITEM2","","<$JEWELRYITEM2>","物品事件","String","玩家对象与物品事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","271","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0692","直接","JEWELRYITEM3","","<$JEWELRYITEM3>","物品事件","String","玩家对象与物品事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","271","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0693","直接","JEWELRYITEM4","","<$JEWELRYITEM4>","物品事件","String","玩家对象与物品事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","268","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0694","直接","JEWELRYITEM5","","<$JEWELRYITEM5>","物品事件","String","玩家对象与物品事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","268","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0695","直接","JEWELRYITEM6","","<$JEWELRYITEM6>","物品事件","String","玩家对象与物品事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","270","----  人物首饰盒","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变物品事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0696","直接","JOB","CLASS","<$JOB>","人物","String","玩家对象","LingFengP0ServerSymbols + ScriptTextRenderer","B","已通过 LFENV-05 P0 Adapter、统一 Renderer、真实 NPC/条件动作/系统触发/ScriptApi 入口与旧分支回归测试。","普通","真实语料:D:/ChuanQi/服务端","否","446","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（按契约显示为空或 0，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","玩家脚本上下文有效期间"
"1","LFENV-SYMBOL-0697","直接","KILLER","","<$KILLER>","战斗事件","String","玩家对象与战斗事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","266","杀人者变量","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变战斗事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0698","直接","KILLMONBURSTRATE","","<$KILLMONBURSTRATE>","战斗事件","Integer","玩家对象与战斗事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","5","人物杀怪暴率倍数（脚本命令调整）","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变战斗事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0699","直接","KILLMONBURSTRATETIME","","<$KILLMONBURSTRATETIME>","战斗事件","Integer","玩家对象与战斗事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","用户附件:翎风服务器常量","是","0","人物杀怪暴率倍数时间（脚本命令调整）","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变战斗事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0700","直接","KILLMONEXPRATE","","<$KILLMONEXPRATE>","战斗事件","Integer","玩家对象与战斗事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","10","杀怪经验倍数","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变战斗事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0701","直接","KILLMONEXPRATETIME","","<$KILLMONEXPRATETIME>","战斗事件","Integer","玩家对象与战斗事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","2","杀怪经验倍数时长","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变战斗事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0702","直接","KILLMONMAP","","<$KILLMONMAP>","战斗事件","String","玩家对象与战斗事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","7","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变战斗事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0703","直接","KILLMONNAME","","<$KILLMONNAME>","战斗事件","String","玩家对象与战斗事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","4183","人物杀死的怪物名称","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变战斗事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0704","直接","KILLMONNAMEEX","","<$KILLMONNAMEEX>","战斗事件","String","玩家对象与战斗事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端","否","166","","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变战斗事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0705","直接","KILLMONX","","<$KILLMONX>","战斗事件","String","玩家对象与战斗事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","225","人物杀死怪物的坐标","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变战斗事件 DTO 生命周期内"
"1","LFENV-SYMBOL-0706","直接","KILLMONY","","<$KILLMONY>","战斗事件","String","玩家对象与战斗事件上下文","未实现（LFENV 后续阶段）","D","真实语料或附件已登记，等待对应 LFENV Adapter 实现与契约测试。","普通","真实语料:D:/ChuanQi/服务端;用户附件:翎风服务器常量","是","225","人物杀死怪物的坐标","LFENV-CATALOG-001","Docs/design/scripting/翎风服务器常量与整服Envir直接运行实施规格.md","LFENV","2026-08-16","LFENV-2026-08-16-baseline","ContextUnavailable（显示为空，预检保留诊断）","NPC 对话、#IF/#ACT 文本参数、系统与事件触发页","对应不可变战斗事件 DTO 生命周期内"
